id,Nombre,Email,Pais,Genero,Edad,Antigüedad,FacturacionTotal,PuntuacionCrediticia,CantidadProductos,PoseeTarjetaCredito,MiembroActivo,SalarioEstimado,VelocidadServicio,Abandono
15801395,Roxana Guerra Ballesteros,vivianagimeno@alcaraz.net,Argentina,Femenino,33,10,135120.72,790,1,No,No,195204.99,1GB,No
15649793,Chita Rosa Somoza Garriga,celestinapina@gmail.com,Argentina,Masculino,20,7,0.0,658,2,No,No,187638.34,100GB,No
15586310,Danilo Luján Valero,balduino36@gmail.com,Argentina,Masculino,30,4,169462.09,578,1,Si,No,112187.11,20GB,No
15710087,Severino Kike Palma Duque,mnogueira@fabra.net,Brasil,Femenino,54,3,125889.3,705,3,Si,No,96013.5,100GB,Si
15578878,Heraclio Amor Tenorio,lluchjessica@hotmail.com,Chile,Femenino,30,3,139528.23,569,1,Si,Si,33230.37,2GB,No
15682421,Loida Gallo Campos,arenasflora@garces-cuesta.org,Argentina,Femenino,30,2,0.0,683,2,No,Si,100496.84,500Mb,Si
15782736,Ramona Perelló Tapia,vito60@caro.es,Brasil,Femenino,47,4,152522.47,573,1,No,Si,164038.07,100GB,Si
15767488,Borja Cuéllar Trillo,nadiaterron@hotmail.com,Chile,Masculino,36,7,0.0,680,2,Si,No,20109.21,1GB,No
15796336,Mireia Llanos Novoa,amaro86@hotmail.com,Chile,Femenino,34,9,0.0,786,2,Si,No,117034.32,20GB,No
15730759,Segismundo Cabrera Mayo,qayala@palomares.org,Argentina,Femenino,27,9,135637.0,561,1,Si,No,153080.4,500Mb,Si
15675231,Donato del Gordillo,pagesquique@arevalo-diaz.com,Argentina,Femenino,45,8,0.0,518,2,Si,Si,36193.07,100GB,No
15585853,Fidela Espada Carmona,isidro33@borrell.com,Chile,Masculino,41,7,0.0,743,1,Si,No,163736.09,100GB,Si
15627203,Aurelio Oliveras Soler,pacovidal@yahoo.com,Chile,Masculino,54,10,0.0,508,1,Si,Si,175749.36,2GB,No
15620323,Gerardo Pancho Acedo Sierra,gcamino@bustos.com,Chile,Femenino,42,3,83492.07,652,2,Si,No,37914.12,2GB,No
15744240,Efraín Paz Mateo,mesamartin@gmail.com,Brasil,Femenino,46,0,74458.25,688,1,No,Si,6866.31,20GB,No
15627830,Bárbara Moraleda Cabeza,hblanco@hotmail.com,Brasil,Femenino,30,5,32197.64,640,1,No,Si,141446.01,2GB,No
15810995,Jeremías Dani Iborra Buendía,expositoadrian@hotmail.com,Brasil,Masculino,34,3,122726.56,526,1,Si,Si,46772.36,100GB,No
15734999,Josefa Verdú-Nicolás,mateosedelmiro@hotmail.com,Chile,Masculino,36,2,85996.19,634,1,Si,No,15887.68,1GB,No
15763798,Chita Rueda Bermejo,ifeliu@bas-palau.org,Argentina,Masculino,23,5,140007.19,680,1,No,Si,31714.08,1GB,No
15681174,Diego Lobato Miró,huguetmonica@verdu.es,Argentina,Masculino,39,1,116537.6,730,1,No,No,145679.6,2GB,No
15652782,María Fortuny,albertolara@hotmail.com,Brasil,Masculino,48,2,101099.9,678,2,No,Si,193476.04,2GB,No
15724851,Hilario Mata,inmaculadanunez@goni.es,Brasil,Masculino,31,9,111589.67,507,1,Si,No,150037.19,2GB,No
15762268,Soraya del Tejada,carmenmorillo@hotmail.com,Argentina,Femenino,41,10,141162.08,666,1,Si,No,50908.48,1GB,No
15724848,Zoraida Almeida Espejo,zaidahoz@yahoo.com,Argentina,Femenino,46,1,104947.72,516,1,Si,No,115789.25,1GB,Si
15704819,Salomón Saura Ribes,expositososimo@yahoo.com,Chile,Femenino,39,6,92126.26,734,2,No,No,112973.34,500Mb,Si
15599660,Balduino Revilla Méndez,eusebionoguera@hotmail.com,Argentina,Masculino,36,6,116229.85,604,2,Si,Si,79633.38,20GB,No
15588928,Hilda de Valcárcel,silvia26@simo.es,Argentina,Masculino,47,5,0.0,704,2,Si,Si,145338.61,2GB,No
15731522,Candelario Peiró Blanca,solanomelchor@yahoo.com,Chile,Femenino,67,8,0.0,771,2,Si,Si,51219.8,500Mb,Si
15737025,Roldán Cabo Palau,arreguiencarnacion@enriquez.com,Argentina,Masculino,33,1,0.0,635,3,No,No,178067.33,500Mb,Si
15762882,Visitación Montenegro Barranco,aureliomenendez@contreras.net,Brasil,Femenino,31,4,61211.18,577,1,Si,Si,145250.43,100GB,No
15713770,Octavia Calvet-Villena,narcisogomis@gmail.com,Chile,Masculino,41,3,63873.56,586,1,Si,No,83753.64,20GB,No
15765287,Ulises Fausto Sobrino Valcárcel,estherescolano@pena.es,Argentina,Femenino,38,2,0.0,850,2,Si,No,9015.07,1GB,No
15675185,Samu Hierro Fuertes,zuritabenita@baron-ruano.net,Brasil,Femenino,48,2,108128.96,697,2,Si,Si,103944.37,20GB,No
15784000,Luciana Español-Villalobos,evangelina67@garmendia.com,Brasil,Femenino,34,9,102277.52,715,1,No,No,177852.57,20GB,Si
15641575,Desiderio Peña Aragón,teodoro25@gmail.com,Argentina,Masculino,37,2,127261.35,577,1,Si,No,56185.05,20GB,No
15806134,Mamen Moliner Sedano,llorensroberta@mayo.es,Brasil,Masculino,34,9,162691.16,707,2,Si,No,94912.78,500Mb,Si
15741719,Galo Albero Ferrándiz,ngomis@abad-cifuentes.es,Argentina,Femenino,40,3,165298.12,540,1,No,Si,199862.75,100GB,No
15804787,Ariel Cuevas Contreras,segismundomancebo@yahoo.com,Argentina,Masculino,75,5,87140.85,562,1,Si,Si,39351.64,500Mb,Si
15683007,Tomasa Arrieta Cuadrado,remediosmorante@mas-diez.es,Brasil,Femenino,25,5,113113.12,739,1,Si,No,129181.27,2GB,No
15729557,Cándido Pujol Teruel,conradosotelo@quintanilla.com,Brasil,Masculino,36,5,119984.07,850,1,Si,No,191535.11,2GB,Si
15624423,Ruy Mariscal Aznar,espanolespiridion@aragon.es,Argentina,Masculino,28,8,99986.98,850,1,Si,No,196582.55,20GB,No
15815316,Pascual Mármol Blazquez,isauralobo@hotmail.com,Argentina,Masculino,50,9,76817.0,644,4,Si,No,196371.13,20GB,Si
15741988,Chuy Tejada,silvasaturnino@yahoo.com,Brasil,Femenino,52,8,125396.24,492,1,Si,No,10014.72,20GB,Si
15703544,Eleuterio Iglesia Urrutia,jafet11@briones-barriga.net,Chile,Masculino,34,0,0.0,559,1,Si,No,182988.94,20GB,No
15708513,Anacleto Ayala Cabello,martina24@lobo.org,Argentina,Femenino,39,1,90217.07,446,1,Si,No,191350.48,100GB,No
15704771,Nazaret de Rocamora,encarnacion49@benavides.net,Argentina,Femenino,35,6,133489.12,593,2,Si,Si,78101.29,100GB,No
15573086,Hugo Bautista Company,hozpedro@hotmail.com,Argentina,Masculino,42,7,99824.45,564,1,Si,Si,36721.4,1GB,No
15700366,Primitiva Posada Muro,gualjuanita@sarmiento-cid.es,Argentina,Masculino,39,3,119452.03,669,1,Si,Si,171575.54,1GB,No
15791780,Elpidio Serrano Salvà,isallorens@julian-mosquera.es,Brasil,Femenino,48,10,104478.12,706,3,No,Si,158248.71,100GB,Si
15677955,Edu Toro Jimenez,callejanereida@hotmail.com,Brasil,Masculino,33,1,122088.67,757,1,Si,No,42581.09,500Mb,Si
15783859,Isidoro de Cámara,escobarfernanda@gmail.com,Argentina,Femenino,24,3,161884.99,733,1,Si,Si,9617.24,1GB,No
15685096,Ildefonso Luz Poza,gasparmoliner@gabaldon-vaquero.net,Argentina,Femenino,50,4,0.0,753,2,Si,Si,861.4,500Mb,Si
15651001,Cristina Francisca Perez Belda,anselmaduran@quevedo.es,Brasil,Femenino,39,5,116803.8,725,1,Si,No,124052.97,500Mb,Si
15725639,Amada Gallo-Reguera,calistaamador@catala.es,Argentina,Femenino,63,9,116270.72,793,1,Si,Si,184243.25,100GB,No
15681476,Roxana de Peiró,yesicapintor@torrecilla-mayo.com,Argentina,Femenino,39,1,73493.17,520,1,No,Si,109626.13,500Mb,Si
15711521,Erasmo Franch-Lamas,dpedraza@yahoo.com,Argentina,Masculino,39,3,121778.71,609,1,Si,Si,138399.67,20GB,No
15692931,Ofelia Diaz Rocha,poncio78@gmail.com,Argentina,Masculino,22,2,114991.45,670,1,Si,Si,37392.56,20GB,No
15612494,Rosa Gabaldón,bernardita72@yahoo.com,Argentina,Femenino,44,6,128747.69,359,1,Si,No,146955.71,1GB,Si
15766908,Adelaida Pablo,amador54@alsina-escudero.org,Brasil,Masculino,32,3,114540.38,488,1,Si,No,92568.07,1GB,No
15640865,Ángeles Alcalde Villa,carlito39@yahoo.com,Brasil,Femenino,31,9,80844.69,636,2,Si,Si,74641.9,100GB,No
15662243,Lisandro Jordán Cerdán Manuel,cadenascarmina@grau.com,Argentina,Masculino,50,5,162702.35,559,1,No,No,150548.5,500Mb,Si
15646632,Héctor Naranjo Mendez,mlledo@santana.es,Argentina,Masculino,38,9,0.0,741,2,Si,No,14379.01,100GB,No
15719778,José María del Montalbán,asuncioncorbacho@hotmail.com,Argentina,Femenino,32,1,0.0,577,2,Si,No,9902.39,1GB,No
15652658,Reynaldo Cabeza Palomo,valenciamiguel@rivero.es,Argentina,Masculino,36,1,155176.83,721,2,Si,Si,49653.37,20GB,No
15786035,Leticia Perea-Casals,corbachocintia@hotmail.com,Argentina,Masculino,39,9,0.0,740,2,Si,No,19047.23,500Mb,Si
15579112,Faustino Toño Sotelo Giner,higuerasbibiana@yahoo.com,Argentina,Masculino,47,2,0.0,598,2,Si,Si,186116.54,500Mb,Si
15815271,Miguel Ángel Llorens Sanabria,gregoriosedano@zabaleta-arnau.com,Brasil,Masculino,43,6,165048.5,755,3,Si,No,16929.41,1GB,Si
15780492,Aura Martin,avilaconstanza@yahoo.com,Argentina,Masculino,42,4,0.0,648,2,Si,No,19283.14,1GB,No
15617301,León Cuervo Álvarez,ismaelmarin@gmail.com,Brasil,Masculino,36,9,130809.77,774,1,Si,No,152290.28,500Mb,Si
15698117,Carina Azcona Valenzuela,isaaccarlos@hotmail.com,Brasil,Masculino,41,0,150844.94,701,1,No,Si,127623.36,100GB,No
15568360,Micaela Águila,jorgebernad@yahoo.com,Chile,Femenino,41,4,139840.36,569,1,Si,Si,163524.7,1GB,No
15639303,Remedios Arrieta Batlle,ligiasantana@yahoo.com,Brasil,Masculino,48,5,126111.61,589,1,No,Si,133961.19,20GB,No
15634281,Malena Garriga Casal,maite84@quintana-portillo.es,Brasil,Femenino,43,10,110822.9,720,1,No,No,72861.94,20GB,No
15797190,Pancho Pedro Fernández Infante,falconcamilo@gmail.com,Brasil,Femenino,40,7,96202.32,608,1,No,No,161154.85,20GB,No
15797767,Eustaquio Ríos Díez,wlujan@mugica.es,Argentina,Femenino,49,6,0.0,600,1,No,Si,148087.88,1GB,Si
15570379,Asdrubal Madrigal Ricart,olegario54@villalonga-cobo.es,Chile,Masculino,51,3,88827.53,669,1,No,No,85250.77,2GB,Si
15758362,Amelia Ávila Torre,elanda@navas.com,Argentina,Femenino,41,9,152243.57,731,1,Si,Si,88783.59,500Mb,Si
15620443,Ricardo Almeida Garrido,tgallego@vall.es,Argentina,Femenino,81,6,0.0,711,2,Si,Si,72276.24,100GB,No
15580249,Vito César Calvo Revilla,azahara39@leal.com,Argentina,Masculino,45,0,0.0,502,1,No,No,84663.21,2GB,No
15687310,Jose Carlos Heras-Cardona,cerezojuan-manuel@yahoo.com,Chile,Masculino,39,9,0.0,783,2,Si,No,143752.77,100GB,No
15619045,Isaac de Mas,martincasal@gmail.com,Argentina,Femenino,43,4,0.0,776,2,No,Si,162137.5,100GB,No
15566292,Camila Izaguirre Goicoechea,jfeijoo@yahoo.com,Chile,Masculino,36,1,0.0,574,2,No,Si,71709.12,1GB,No
15797165,Eutropio Llopis Boix,scorral@tudela-caro.com,Argentina,Masculino,56,9,0.0,703,1,No,No,85547.33,1GB,Si
15623791,Pascuala Eufemia Garay Infante,gsola@hotmail.com,Chile,Femenino,40,3,109740.62,632,1,Si,No,141896.74,1GB,No
15700549,Rosaura Yésica Casares Botella,hluque@cid.org,Argentina,Masculino,54,5,0.0,721,2,Si,Si,4493.12,100GB,No
15604020,Estrella Diaz Arroyo,demetrio96@salazar-luna.es,Brasil,Femenino,36,4,105858.71,773,1,No,Si,4395.45,100GB,No
15733616,Lara de Trillo,ycerdan@blazquez-raya.es,Argentina,Masculino,40,5,80613.93,806,1,Si,Si,142838.64,2GB,No
15737961,Macarena del Osorio,eusebiocorominas@riba.com,Brasil,Femenino,29,0,107712.57,509,2,Si,Si,92898.17,20GB,No
15610594,Tamara del Gálvez,bmelero@yahoo.com,Argentina,Femenino,37,8,0.0,644,2,Si,No,20968.88,1GB,No
15647311,Alexandra Lina Gallardo Mariscal,pouangelino@bravo.es,Chile,Femenino,41,1,83807.86,608,1,No,Si,112542.58,20GB,No
15727944,Baltasar Ledesma Lopez,rhidalgo@barrio-sales.com,Brasil,Femenino,48,1,92072.68,701,1,Si,Si,133992.36,100GB,No
15787151,Matilde María Del Carmen Bermejo Alegre,cribas@gmail.com,Argentina,Femenino,34,7,0.0,638,2,Si,Si,198969.78,100GB,No
15664615,Paula Zaragoza-Sacristán,romeucirino@yahoo.com,Brasil,Femenino,30,5,136650.89,689,1,Si,Si,41865.72,2GB,Si
15717995,Carlito Soto,osoriocloe@hotmail.com,Argentina,Masculino,27,0,0.0,849,2,No,Si,157891.86,500Mb,Si
15641629,Macaria Elías Gallo,friasangelino@yahoo.com,Chile,Femenino,38,1,0.0,537,2,No,Si,41233.97,20GB,No
15812197,Loreto Goñi-Azcona,montoyalupita@yahoo.com,Argentina,Masculino,38,7,80293.98,850,1,No,No,126555.74,100GB,No
15585599,Poncio del Navarro,ubaeza@gmail.com,Argentina,Femenino,34,8,0.0,530,2,No,Si,141872.52,20GB,No
15804814,Benigno Tamayo Segovia,estefaniaarevalo@gmail.com,Argentina,Masculino,40,4,0.0,759,2,Si,No,124615.59,100GB,No
15775293,Remigio Moreno Herrera,tadeocarbajo@losada-espejo.com,Argentina,Masculino,34,3,143292.95,680,1,Si,No,66526.01,500Mb,Si
15580579,Gertrudis Montes Álamo,herbertogil@yahoo.com,Argentina,Femenino,40,1,0.0,490,1,Si,Si,49594.19,500Mb,Si
15609643,Paco Valenzuela Valle,consuelo00@baeza.net,Brasil,Masculino,32,9,115587.49,752,2,No,Si,101677.46,1GB,No
15651315,Anastasio Gual Nogueira,nidia95@yahoo.com,Argentina,Masculino,41,3,0.0,627,2,Si,No,132719.8,20GB,No
15791216,Martirio Pomares,pereirajose-ramon@perez.net,Brasil,Masculino,43,8,133379.41,600,1,Si,No,177378.66,1GB,Si
15808189,Cloe Iris Sánchez Cabezas,escolanofilomena@yahoo.com,Argentina,Masculino,52,6,0.0,449,2,No,Si,123622.0,20GB,No
15793890,Macario Casado Boada,almeidadan@hotmail.com,Argentina,Femenino,59,4,0.0,728,1,Si,Si,163365.85,1GB,Si
15593496,Tatiana Lobo Matas,pprieto@yahoo.com,Chile,Femenino,36,5,91132.18,526,1,No,No,58111.71,500Mb,Si
15805112,Efraín Armas Salom,pelaezmaria-del-carmen@cardenas.org,Argentina,Masculino,38,7,82259.29,578,1,Si,No,8996.97,500Mb,Si
15610416,Leonel Cabezas-Gordillo,diana81@alba.es,Argentina,Femenino,36,9,0.0,745,1,Si,No,19605.18,100GB,Si
15591357,Maricruz Sarmiento Castejón,maria-teresacapdevila@izquierdo.net,Argentina,Masculino,51,3,123372.3,765,1,Si,Si,115429.32,500Mb,Si
15749693,Brígida Áurea Torre Ferreras,suarezsosimo@yahoo.com,Argentina,Femenino,32,9,0.0,658,2,Si,No,156774.75,20GB,No
15681126,Anastasio Matas Izquierdo,rosalinanebot@peralta.es,Chile,Femenino,38,2,0.0,702,1,Si,Si,161888.63,500Mb,Si
15582090,Luciano Iglesias Armengol,jimenapineiro@rocamora.com,Chile,Femenino,36,4,0.0,684,1,Si,No,117038.96,20GB,No
15698927,Guadalupe Cases Poza,bermudezcecilia@penalver-domenech.org,Argentina,Masculino,39,7,0.0,675,2,No,Si,36267.21,1GB,No
15609618,Florinda Dominguez,cepedaleonardo@andres.net,Brasil,Masculino,28,9,154475.54,721,2,No,Si,101300.94,2GB,Si
15603135,Clímaco Raimundo Rincón Coca,maria-angeles14@gmail.com,Brasil,Femenino,59,3,95727.05,634,1,No,No,97939.4,2GB,Si
15578648,Griselda Aguirre-Robledo,arrietayaiza@hotmail.com,Brasil,Masculino,49,6,59532.18,543,1,Si,No,104253.56,100GB,No
15655341,Florinda Alvarez Solera,africa73@grande.org,Chile,Femenino,35,5,166492.48,458,1,Si,No,135287.74,2GB,No
15670345,Miriam Alsina Borrego,camilo25@gmail.com,Brasil,Femenino,33,6,127211.45,785,1,No,No,191961.83,100GB,No
15621409,Rosalva Salcedo Giner,sanmiguelovidio@gmail.com,Argentina,Masculino,32,4,127845.83,496,1,Si,No,66469.2,2GB,No
15813363,Hermenegildo Pozo Gallego,melerosol@gmail.com,Chile,Masculino,25,2,0.0,448,2,No,No,95215.73,2GB,No
15794236,Angelina Conde-Arregui,upol@gmail.com,Brasil,Masculino,22,10,111812.52,642,2,Si,Si,183045.46,100GB,No
15604576,Pascual Olmo-Carreras,escribanoiban@pont.com,Chile,Masculino,22,3,0.0,850,1,Si,Si,144385.54,2GB,No
15678572,Rufino Cano,silvestre00@yahoo.com,Chile,Masculino,38,7,99842.5,529,2,Si,No,90256.06,20GB,Si
15585388,Socorro Bustamante Espinosa,benjaminfuertes@hotmail.com,Brasil,Masculino,31,9,125189.75,660,2,Si,Si,139874.43,500Mb,Si
15779581,Loreto Plana Paredes,maria40@hotmail.com,Chile,Femenino,43,3,55853.33,734,2,No,Si,94811.85,500Mb,Si
15591942,Nicanor Figueras Infante,gelabertchus@gmail.com,Chile,Femenino,33,7,0.0,611,2,Si,Si,3729.89,100GB,No
15750658,Lucio Alvarez-Galvez,catalina15@hotmail.com,Argentina,Masculino,37,8,0.0,798,3,No,No,110783.28,2GB,No
15733429,Pancho Aroca Araujo,benignacasanova@yahoo.com,Brasil,Masculino,34,8,120018.86,520,2,Si,Si,343.38,2GB,No
15674179,Jeremías Tamayo Prats,deliamonreal@bello.es,Brasil,Masculino,34,7,60515.13,513,1,No,No,124571.09,500Mb,Si
15715117,Timoteo Gascón-Milla,flora90@gmail.com,Argentina,Femenino,39,6,0.0,744,1,No,No,10662.58,2GB,No
15791769,Blas Germán Carpio Nieto,elbaescobar@caceres.com,Argentina,Femenino,29,9,116536.43,691,1,Si,No,51987.99,1GB,No
15710111,Reyna Áurea Iglesias Martin,libanez@yahoo.com,Argentina,Masculino,33,6,0.0,742,2,No,No,38550.4,100GB,No
15602551,Teófila de Olivares,jmenendez@hotmail.com,Chile,Masculino,39,9,0.0,667,2,Si,No,68873.8,100GB,No
15672516,Leandra Matilde Rosa Galván,ibanezcarlota@yahoo.com,Brasil,Masculino,51,7,90373.28,541,2,Si,No,179861.79,100GB,No
15582616,Álvaro Elorza,alcoleadonato@yahoo.com,Argentina,Femenino,38,4,0.0,520,2,Si,No,56388.63,1GB,No
15701809,Áurea Ortiz Guardiola,qpareja@hotmail.com,Chile,Femenino,28,3,0.0,749,1,Si,No,3408.7,2GB,No
15745543,Hipólito de Arco,candelas48@hotmail.com,Argentina,Masculino,39,7,0.0,687,2,Si,No,26848.25,100GB,No
15721715,Francisco Jose Eliseo Martin Grande,oballesteros@hotmail.com,Argentina,Femenino,40,9,133871.05,769,1,Si,Si,50568.02,2GB,No
15628170,Francisco Nogués Arnau,trinidadmiguel@malo.com,Brasil,Femenino,32,9,68067.24,565,1,Si,No,143287.58,500Mb,Si
15581871,Nacho Gascón Alberto,lalobarbera@hotmail.com,Brasil,Masculino,42,7,131287.36,504,2,Si,Si,149697.78,2GB,No
15698572,Remedios Duque Pino,lgonzalez@yahoo.com,Chile,Femenino,36,1,0.0,636,1,Si,No,43134.58,500Mb,Si
15641733,Rosendo del Perales,jessica20@gmail.com,Argentina,Femenino,34,5,164757.56,671,1,Si,No,110748.88,100GB,No
15655794,Marco Pla Miguel,bernabeheredia@quesada.net,Argentina,Masculino,36,8,0.0,620,2,Si,Si,145937.99,500Mb,Si
15754112,Noé Hervás Ibañez,cardonajovita@sola.org,Chile,Masculino,55,7,0.0,653,2,Si,Si,41967.03,20GB,No
15587835,Brígida Báez-Piña,azorinelodia@carbonell.net,Argentina,Masculino,41,3,136416.82,850,1,No,Si,57844.26,500Mb,Si
15780804,Luisina Bou Garrido,cmunoz@palomar.org,Argentina,Masculino,55,5,97318.25,482,1,No,Si,78416.14,2GB,No
15791452,Marisol Manzano Antón,edgar51@porras.es,Argentina,Masculino,39,1,0.0,675,2,Si,No,153129.22,2GB,No
15785782,Primitiva Duarte Valbuena,csala@hotmail.com,Chile,Masculino,48,2,0.0,513,1,Si,Si,114709.13,20GB,Si
15670496,Marisol Montserrat Vicens,eleal@marquez-tudela.es,Chile,Femenino,27,9,0.0,655,2,No,No,108008.05,2GB,No
15652914,Anita Codina-Meléndez,iiborra@iglesias.com,Chile,Masculino,38,7,0.0,721,1,No,Si,53534.8,100GB,No
15652808,Rufina Quintero-Avilés,isa76@vilanova.org,Argentina,Femenino,41,5,126670.37,774,1,Si,No,102426.06,2GB,No
15587443,Carlota Puerta Sarabia,gallardoconcha@gmail.com,Argentina,Femenino,69,1,0.0,728,2,Si,Si,131804.86,20GB,No
15685476,José María Martin Cortina,avergara@pardo-dominguez.com,Argentina,Masculino,31,5,100082.14,658,1,No,Si,49809.88,2GB,No
15670492,Norberto Ródenas Salazar,marcosalmansa@tapia.net,Argentina,Masculino,28,8,0.0,737,2,Si,No,106390.01,20GB,No
15771417,Montserrat Somoza Alcalá,ariadnazaragoza@hotmail.com,Argentina,Masculino,43,7,132412.38,640,1,No,No,69584.3,20GB,Si
15810218,Gracia Calleja Bilbao,canalesangelica@hotmail.com,Chile,Masculino,29,9,0.0,610,3,No,Si,83912.24,20GB,No
15579548,Julián Ribas Carballo,leandra20@rivera-diaz.es,Chile,Masculino,36,5,0.0,735,2,Si,No,105152.17,500Mb,Si
15607634,Julie Lopez Montoya,gallartciriaco@martin-canton.net,Brasil,Masculino,40,9,95293.86,606,2,No,Si,96985.58,2GB,No
15792916,Verónica Valera-Peral,noguesponcio@balaguer-marti.es,Chile,Femenino,40,7,144470.77,559,1,Si,Si,18917.95,2GB,No
15711742,Celso Arco Borrego,sancho92@gmail.com,Argentina,Femenino,34,4,0.0,708,1,Si,Si,62868.33,1GB,No
15655360,Sara Amat Peña,vsebastian@gmail.com,Brasil,Femenino,72,5,148666.99,782,1,Si,No,2605.65,500Mb,Si
15732704,Ángel Menendez,valeroacosta@valenzuela.es,Chile,Masculino,25,9,148042.97,582,2,Si,No,52341.15,100GB,No
15611635,Candelas Roldan-Badía,tsans@hotmail.com,Chile,Femenino,39,6,0.0,678,1,No,Si,185366.56,500Mb,Si
15601848,Ibán Carvajal Crespo,qgodoy@gmail.com,Argentina,Masculino,35,2,0.0,594,2,Si,No,103480.69,100GB,No
15625584,Dimas Lopez Gomez,miriamcodina@pastor.com,Argentina,Masculino,32,2,120452.4,786,2,No,No,79602.86,20GB,No
15799964,Teo Bejarano Bejarano,cesar44@roma.es,Brasil,Femenino,30,7,139872.81,669,1,Si,No,188795.85,2GB,No
15746708,Lorena Evelia Ayuso Vilaplana,rguitart@ramis.org,Brasil,Masculino,55,7,119961.48,589,1,Si,No,65156.83,100GB,Si
15642530,Ramona Valle Casado,leonciomendizabal@gmail.com,Brasil,Femenino,47,10,144090.42,706,1,Si,No,140938.95,500Mb,Si
15681758,Rolando del Manzanares,ramiro53@rosell.es,Chile,Femenino,25,10,0.0,525,2,Si,No,69361.95,2GB,No
15586479,Fulgencio Valencia Bernat,marinasevilla@yahoo.com,Argentina,Femenino,36,4,0.0,692,1,Si,No,185580.89,500Mb,Si
15813067,Teófilo Abella Ramón,wsalas@yahoo.com,Brasil,Femenino,45,3,110219.14,432,1,Si,No,43046.7,100GB,Si
15593241,Ángeles Angulo Andreu,mmayoral@cal.com,Argentina,Masculino,43,3,0.0,444,2,Si,Si,159131.21,500Mb,Si
15566735,Beatriz Carolina Esteve Meléndez,visitacion90@gual-abad.org,Brasil,Femenino,36,2,108913.84,548,2,Si,Si,140460.01,500Mb,Si
15648989,Vicenta Ema Araujo Giralt,vcarlos@vazquez.org,Argentina,Masculino,37,4,126872.6,850,1,Si,No,197266.58,500Mb,Si
15780746,Yaiza Durán Montalbán,morenodomenech@gmail.com,Argentina,Masculino,61,4,0.0,705,2,Si,Si,191313.7,2GB,No
15590888,Balduino Escudero Torrents,matias62@tamayo.es,Chile,Femenino,34,10,107556.06,693,2,No,No,154631.35,2GB,No
15697183,Elías Ortega Gonzalo,deborafrias@marin.es,Chile,Masculino,43,9,0.0,685,2,Si,No,107811.28,2GB,No
15815443,Lorenzo Somoza Bello,cmontenegro@gmail.com,Chile,Femenino,46,10,131414.76,527,1,Si,No,54947.51,500Mb,Si
15711618,Alonso del Pedrero,rosadomartina@gonzalez.com,Brasil,Femenino,39,1,124640.51,704,1,Si,No,116511.12,2GB,Si
15569098,Bartolomé del Madrigal,lolaangel@yahoo.com,Argentina,Masculino,44,6,153548.12,627,1,No,No,35300.08,2GB,Si
15570855,Nuria Guadalupe Nieto Pereira,rcanas@gmail.com,Argentina,Masculino,38,7,0.0,670,2,Si,Si,77864.41,20GB,No
15591980,Florentino Pomares Alcalde,catalamaxi@narvaez.es,Argentina,Masculino,33,5,122568.05,753,2,Si,Si,82820.85,20GB,No
15768387,Rómulo Téllez Lozano,ainoa21@pellicer-carrillo.es,Argentina,Masculino,41,8,0.0,581,2,No,No,29737.14,500Mb,Si
15671969,Flavia Borrell Batlle,tsalgado@hotmail.com,Chile,Masculino,36,8,0.0,649,2,Si,No,161668.15,2GB,No
15787168,Arcelia Almazán Rius,wvall@gmail.com,Chile,Femenino,28,8,168253.21,819,1,Si,Si,102799.14,2GB,No
15643439,Odalis Borrell Fabra,cintiagalvez@hotmail.com,Argentina,Masculino,47,10,0.0,537,2,No,Si,25482.62,20GB,No
15750684,Ricarda Lladó-Ledesma,bayonanicolasa@gascon-novoa.com,Argentina,Femenino,42,4,0.0,719,1,Si,No,28465.86,2GB,Si
15791550,Javier Vega-Barrio,jeronimoamoros@cal.org,Argentina,Masculino,27,4,87637.26,696,2,No,No,196111.35,500Mb,Si
15734634,Heriberto del Arce,selena27@yahoo.com,Chile,Femenino,27,5,100912.19,607,1,No,No,7631.27,100GB,No
15750396,Edelmiro Antón Caro,angelinaramos@hotmail.com,Argentina,Masculino,33,1,0.0,670,2,Si,Si,86413.11,20GB,No
15761294,Marcio Sebastián Gaya,fabiolamiguel@tomas.com,Brasil,Femenino,56,8,137464.04,667,1,Si,No,130846.79,100GB,Si
15791053,Hipólito Arias Sanmartín,ignaciomorales@ibanez.es,Brasil,Masculino,45,4,122917.71,709,1,Si,Si,11.58,100GB,Si
15591047,Piedad del Soler,renato05@hotmail.com,Chile,Femenino,47,6,157296.02,519,2,No,No,147278.43,100GB,Si
15573851,Ovidio Múgica Cardona,parejadafne@hotmail.com,Argentina,Femenino,38,1,0.0,735,3,No,No,92220.12,100GB,Si
